candidate_id,anti_sd_type,site_rank,mrna_start_0based,mrna_end_0based_exclusive,mrna_start_1based,mrna_end_1based,asd_start_5p_0based,asd_start_5p_1based,asd_end_5p_0based_exclusive,asd_end_5p_1based,overlap,pairing_score,aligned_spacing,d,dG_spacing,dG_mrna_unfolding,dG_duplex_candidate,dG_start,dG_standby,dG_total,tir,is_best_site
g5_elite_15,wt,5,1,6,2,6,0,1,5,5,5,5.6,21.0,16.0,16.128,1.2,-5.0,-1.194,0.0,11.134,3.561413739590028e-05,False
g5_child_16,orthogonal,1,16,21,17,21,1,2,6,6,5,6.6,4.0,-1.0,0.0053,0.6,-11.2,-1.194,0.0,-11.7887,507711984892.5575,True
g5_child_16,orthogonal,2,11,17,12,17,0,1,6,6,6,15.0,10.0,5.0,2.4,0.6,-11.2,-1.194,0.0,-9.394,10424374167.643528,False
g5_child_16,orthogonal,3,8,17,9,17,0,1,9,9,9,11.4,13.0,8.0,4.992,0.6,-11.2,-1.194,0.0,-6.802,155390299.4944378,False
g5_child_16,orthogonal,4,4,17,5,17,0,1,13,13,13,17.2,17.0,12.0,9.792,0.6,-11.2,-1.194,0.0,-2.002,64384.74807809565,False
g5_child_16,orthogonal,5,1,17,2,17,0,1,16,16,16,21.8,20.0,15.0,14.4,0.6,-11.2,-1.194,0.0,2.606,36.429040609966144,False
g5_child_16,wt,1,14,19,15,19,0,1,5,5,5,8.8,7.0,2.0,0.672,0.6,-2.4,-1.194,0.0,-2.322,108216.25786602501,True
g5_child_16,wt,2,11,19,12,19,0,1,8,8,8,7.2,10.0,5.0,2.4,0.6,-2.4,-1.194,0.0,-0.594,6554.533490091633,False
g5_child_16,wt,3,8,12,9,12,0,1,4,4,4,6.8,13.0,8.0,4.992,0.6,-2.4,-1.194,0.0,1.998,97.70475480753967,False
g5_child_16,wt,4,5,14,6,14,0,1,9,9,9,6.0,16.0,11.0,8.448,0.6,-2.4,-1.194,0.0,5.454,0.35843816807890605,False
g5_child_16,wt,5,17,21,18,21,3,4,7,7,4,0.4,1.0,-4.0,11.9567,0.6,-2.4,-1.194,0.0,8.9627,0.0012072302220859355,False
g5_child_16,wt,6,1,6,2,6,0,1,5,5,5,5.6,20.0,15.0,14.4,0.6,-2.4,-1.194,0.0,11.406,2.290548697216485e-05,False
g5_child_17,orthogonal,1,16,22,17,22,1,2,7,7,6,7.6,5.0,0.0,0.0,1.2,-11.2,-1.194,0.0,-11.194,193437340752.9606,True
g5_child_17,orthogonal,2,11,17,12,17,0,1,6,6,6,15.0,11.0,6.0,3.168,1.2,-11.2,-1.194,0.0,-8.026,1132393367.9818172,False
g5_child_17,orthogonal,3,7,22,8,22,1,2,16,16,15,13.6,14.0,9.0,6.048,1.2,-11.2,-1.194,0.0,-5.146,10578224.394208869,False
g5_child_17,orthogonal,4,4,17,5,17,0,1,13,13,13,17.2,18.0,13.0,11.232,1.2,-11.2,-1.194,0.0,0.038,2350.50186531464,False
g5_child_17,orthogonal,5,1,17,2,17,0,1,16,16,16,21.8,21.0,16.0,16.128,1.2,-11.2,-1.194,0.0,4.934,0.8334256820338577,False
g5_child_17,wt,1,16,22,17,22,3,4,9,9,6,12.8,3.0,-2.0,1.525,1.2,-5.0,-1.194,0.0,-3.469,695989.4561210654,True
g5_child_17,wt,2,12,17,13,17,0,1,5,5,5,5.6,10.0,5.0,2.4,1.2,-5.0,-1.194,0.0,-2.594,168257.87990424666,False
g5_child_17,wt,3,8,12,9,12,0,1,4,4,4,6.8,14.0,9.0,6.048,1.2,-5.0,-1.194,0.0,1.054,452.0311109931877,False
g5_child_17,wt,4,5,14,6,14,0,1,9,9,9,6.0,17.0,12.0,9.792,1.2,-5.0,-1.194,0.0,4.798,1.0392222147411938,False
g5_child_17,wt,5,1,6,2,6,0,1,5,5,5,5.6,21.0,16.0,16.128,1.2,-5.0,-1.194,0.0,11.134,3.561413739590028e-05,False
g5_child_18,orthogonal,1,16,21,17,21,0,1,5,5,5,3.4,5.0,0.0,0.0,0.6,-10.2,-1.194,0.0,-10.794,101077289672.17067,True
g5_child_18,orthogonal,2,11,17,12,17,0,1,6,6,6,11.8,10.0,5.0,2.4,0.6,-10.2,-1.194,0.0,-8.394,2057468223.830927,False
g5_child_18,orthogonal,3,8,12,9,12,0,1,4,4,4,8.8,13.0,8.0,4.992,0.6,-10.2,-1.194,0.0,-5.802,30669524.93836368,False
g5_child_18,orthogonal,4,4,17,5,17,0,1,13,13,13,14.0,17.0,12.0,9.792,0.6,-10.2,-1.194,0.0,-1.002,12707.676368833425,False
g5_child_18,orthogonal,5,1,17,2,17,0,1,16,16,16,18.6,20.0,15.0,14.4,0.6,-10.2,-1.194,0.0,3.606,7.190032924211022,False
g5_child_18,wt,1,12,18,13,18,0,1,6,6,6,6.4,9.0,4.0,1.728,0.6,-2.5,-1.194,-0.6,-1.966,60731.38383946495,True
g5_child_18,wt,2,8,12,9,12,0,1,4,4,4,6.8,13.0,8.0,4.992,0.6,-2.5,-1.194,-0.6,1.298,304.24073608061303,False
g5_child_18,wt,3,5,14,6,14,0,1,9,9,9,6.0,16.0,11.0,8.448,0.6,-2.5,-1.194,-0.6,4.754,1.1161329078663995,False
g5_child_18,wt,4,17,21,18,21,5,6,9,9,4,4.8,-1.0,-6.0,12.1983,0.6,-2.5,-1.194,-0.6,8.5043,0.0025397393707415794,False
g5_child_18,wt,5,1,6,2,6,0,1,5,5,5,5.6,20.0,15.0,14.4,0.6,-2.5,-1.194,-0.6,10.706,7.132490358758423e-05,False
g5_child_19,orthogonal,1,14,19,15,19,0,1,5,5,5,5.6,5.0,0.0,0.0,0.8,-10.1,-1.194,0.0,-10.494,62121054215.83111,True
g5_child_19,orthogonal,2,11,17,12,17,0,1,6,6,6,11.8,8.0,3.0,1.152,0.8,-10.1,-1.194,0.0,-9.342,9580871172.252422,False
g5_child_19,orthogonal,3,8,19,9,19,0,1,11,11,11,10.0,11.0,6.0,3.168,0.8,-10.1,-1.194,0.0,-7.326,363660240.2215847,False
g5_child_19,orthogonal,4,3,17,4,17,0,1,14,14,14,17.0,16.0,11.0,8.448,0.8,-10.1,-1.194,0.0,-2.046,69149.78401968897,False
g5_child_19,orthogonal,5,0,17,1,17,0,1,17,17,17,15.4,19.0,14.0,12.768,0.8,-10.1,-1.194,0.0,2.274,62.43297288104799,False
g5_child_19,wt,1,11,19,12,19,0,1,8,8,8,4.0,8.0,3.0,1.152,0.8,-4.6,-1.194,0.0,-3.842,1274859.1788429143,True
g5_child_19,wt,2,8,12,9,12,0,1,4,4,4,6.8,11.0,6.0,3.168,0.8,-4.6,-1.194,0.0,-1.826,48389.711842635166,False
g5_child_19,wt,3,5,14,6,14,0,1,9,9,9,6.0,14.0,9.0,6.048,0.8,-4.6,-1.194,0.0,1.054,452.0312858726676,False
g5_child_19,wt,4,14,19,15,19,3,4,8,8,5,6.6,2.0,-3.0,9.6289,0.8,-4.6,-1.194,0.0,4.6349,1.354138656742877,False
g5_child_19,wt,5,1,6,2,6,0,1,5,5,5,7.6,18.0,13.0,11.232,0.8,-4.6,-1.194,0.0,6.238,0.10044222366902651,False
g5_child_20,orthogonal,1,16,21,17,21,0,1,5,5,5,3.4,5.0,0.0,0.0,0.0,-10.0,-1.194,0.0,-11.194,193437303334.94772,True
g5_child_20,orthogonal,2,11,17,12,17,0,1,6,6,6,11.8,10.0,5.0,2.4,0.0,-10.0,-1.194,0.0,-8.794,3937492845.3862004,False
g5_child_20,orthogonal,3,8,17,9,17,0,1,9,9,9,8.2,13.0,8.0,4.992,0.0,-10.0,-1.194,0.0,-6.202,58693997.611952424,False
g5_child_20,orthogonal,4,4,17,5,17,0,1,13,13,13,14.0,17.0,12.0,9.792,0.0,-10.0,-1.194,0.0,-1.402,24319.396141437843,False
g5_child_20,orthogonal,5,1,17,2,17,0,1,16,16,16,18.6,20.0,15.0,14.4,0.0,-10.0,-1.194,0.0,3.206,13.759971050468339,False
g5_child_20,wt,1,12,18,13,18,0,1,6,6,6,6.4,9.0,4.0,1.728,0.0,-4.1,-1.194,0.0,-3.566,814629.7112069764,True
g5_child_20,wt,2,8,14,9,14,0,1,6,6,6,8.6,13.0,8.0,4.992,0.0,-4.1,-1.194,0.0,-0.302,4080.9796731437586,False
g5_child_20,wt,3,5,14,6,14,0,1,9,9,9,11.4,16.0,11.0,8.448,0.0,-4.1,-1.194,0.0,3.154,14.971419567965805,False
g5_child_20,wt,4,17,21,18,21,5,6,9,9,4,4.8,-1.0,-6.0,12.1983,0.0,-4.1,-1.194,0.0,6.9043,0.034067182720505365,False
g5_child_20,wt,5,2,11,3,11,0,1,9,9,9,9.2,19.0,14.0,12.768,0.0,-4.1,-1.194,0.0,7.474,0.013517182231711111,False
g5_child_21,orthogonal,1,14,19,15,19,0,1,5,5,5,5.6,5.0,0.0,0.0,0.6,-12.2,-1.194,0.0,-12.794,2594703380679.242,True
g5_child_21,orthogonal,2,11,17,12,17,0,1,6,6,6,11.8,8.0,3.0,1.152,0.6,-12.2,-1.194,0.0,-11.642,400178637247.92267,False
g5_child_21,orthogonal,3,8,17,9,17,0,1,9,9,9,8.2,11.0,6.0,3.168,0.6,-12.2,-1.194,0.0,-9.626,15189543491.055277,False
g5_child_21,orthogonal,4,4,17,5,17,0,1,13,13,13,14.0,15.0,10.0,7.2,0.6,-12.2,-1.194,0.0,-5.594,21883982.720706746,False
g5_child_21,orthogonal,5,1,17,2,17,0,1,16,16,16,19.8,18.0,13.0,11.232,0.6,-12.2,-1.194,0.0,-1.562,31528.8408767655,False
g5_child_21,wt,1,11,19,12,19,0,1,8,8,8,4.0,8.0,3.0,1.152,0.6,-3.9,-1.194,0.0,-3.342,566374.6251896261,True
g5_child_21,wt,2,8,12,9,12,0,1,4,4,4,8.8,11.0,6.0,3.168,0.6,-3.9,-1.194,0.0,-1.326,21497.82922124885,False
g5_child_21,wt,3,5,14,6,14,0,1,9,9,9,10.2,14.0,9.0,6.048,0.6,-3.9,-1.194,0.0,1.554,200.8214353074546,False
g5_child_21,wt,4,14,19,15,19,3,4,8,8,5,6.6,2.0,-3.0,9.6289,0.6,-3.9,-1.194,0.0,5.1349,0.601595679660579,False
g5_child_21,wt,5,2,11,3,11,0,1,9,9,9,9.2,17.0,12.0,9.792,0.6,-3.9,-1.194,0.0,5.298,0.46168967509597647,False
g5_child_22,orthogonal,1,13,17,14,17,0,1,4,4,4,6.8,8.0,3.0,1.152,1.5,-13.4,-1.194,0.0,-11.942,651131448883.4691,True
g5_child_22,orthogonal,2,10,17,11,17,0,1,7,7,7,13.8,11.0,6.0,3.168,1.5,-13.4,-1.194,0.0,-9.926,24714936132.58995,False
g5_child_22,orthogonal,3,7,17,8,17,0,1,10,10,10,10.2,14.0,9.0,6.048,1.5,-13.4,-1.194,0.0,-7.046,230873959.25412658,False
g5_child_22,orthogonal,4,16,21,17,21,11,12,16,16,5,4.6,-6.0,-11.0,12.2,1.5,-13.4,-1.194,0.0,-0.894,10664.901885882391,False
g5_child_22,orthogonal,5,2,19,3,19,0,1,17,17,17,13.2,19.0,14.0,12.768,1.5,-13.4,-1.194,0.0,-0.326,4243.04547668623,False
g5_child_22,wt,1,15,21,16,21,2,3,8,8,6,2.4,4.0,-1.0,0.0053,1.5,-5.2,-1.194,0.0,-4.8887,6967408.950813768,True
g5_child_22,wt,2,12,17,13,17,0,1,5,5,5,2.4,9.0,4.0,1.728,1.5,-5.2,-1.194,0.0,-3.166,425670.54996960325,False
g5_child_22,wt,3,4,8,5,8,0,1,4,4,4,6.8,17.0,12.0,9.792,1.5,-5.2,-1.194,0.0,4.898,0.8835617109770322,False
g5_child_22,wt,4,1,8,2,8,0,1,7,7,7,9.4,20.0,15.0,14.4,1.5,-5.2,-1.194,0.0,9.506,0.000499921276566179,False
g5_child_23,orthogonal,1,16,21,17,21,0,1,5,5,5,3.4,5.0,0.0,0.0,0.0,-10.8,-1.194,0.0,-11.994,708457573639.2717,True
g5_child_23,orthogonal,2,11,17,12,17,0,1,6,6,6,11.8,10.0,5.0,2.4,0.0,-10.8,-1.194,0.0,-9.594,14420934221.948082,False
g5_child_23,orthogonal,3,8,17,9,17,0,1,9,9,9,8.2,13.0,8.0,4.992,0.0,-10.8,-1.194,0.0,-7.002,214964778.86352178,False
g5_child_23,orthogonal,4,4,17,5,17,0,1,13,13,13,14.0,17.0,12.0,9.792,0.0,-10.8,-1.194,0.0,-2.202,89068.96490850004,False
g5_child_23,orthogonal,5,1,17,2,17,0,1,16,16,16,18.6,20.0,15.0,14.4,0.0,-10.8,-1.194,0.0,2.406,50.39542805702577,False
g5_child_23,wt,1,12,18,13,18,0,1,6,6,6,6.4,9.0,4.0,1.728,0.0,-3.9,-1.194,0.0,-3.366,588866.7178108172,True
g5_child_23,wt,2,8,12,9,12,0,1,4,4,4,8.8,13.0,8.0,4.992,0.0,-3.9,-1.194,0.0,-0.102,2949.9944238668295,False
g5_child_23,wt,3,5,14,6,14,0,1,9,9,9,10.2,16.0,11.0,8.448,0.0,-3.9,-1.194,0.0,3.354,10.822304392623245,False
g5_child_23,wt,4,17,21,18,21,5,6,9,9,4,4.8,-1.0,-6.0,12.1983,0.0,-3.9,-1.194,0.0,7.1043,0.0246259494316288,False
g5_child_23,wt,5,2,11,3,11,0,1,9,9,9,9.2,19.0,14.0,12.768,0.0,-3.9,-1.194,0.0,7.674,0.009771088170900303,False
g5_child_24,orthogonal,1,13,17,14,17,0,1,4,4,4,6.8,8.0,3.0,1.152,1.5,-13.4,-1.194,0.0,-11.942,651131448883.4691,True
g5_child_24,orthogonal,2,10,17,11,17,0,1,7,7,7,13.8,11.0,6.0,3.168,1.5,-13.4,-1.194,0.0,-9.926,24714936132.58995,False
g5_child_24,orthogonal,3,7,17,8,17,0,1,10,10,10,10.2,14.0,9.0,6.048,1.5,-13.4,-1.194,0.0,-7.046,230873959.25412658,False
g5_child_24,orthogonal,4,16,21,17,21,11,12,16,16,5,4.6,-6.0,-11.0,12.2,1.5,-13.4,-1.194,0.0,-0.894,10664.901885882391,False
g5_child_24,orthogonal,5,2,19,3,19,0,1,17,17,17,13.2,19.0,14.0,12.768,1.5,-13.4,-1.194,0.0,-0.326,4243.04547668623,False
g5_child_24,wt,1,15,21,16,21,2,3,8,8,6,2.4,4.0,-1.0,0.0053,1.5,-5.2,-1.194,0.0,-4.8887,6967408.950813768,True
g5_child_24,wt,2,12,17,13,17,0,1,5,5,5,2.4,9.0,4.0,1.728,1.5,-5.2,-1.194,0.0,-3.166,425670.54996960325,False
g5_child_24,wt,3,4,8,5,8,0,1,4,4,4,6.8,17.0,12.0,9.792,1.5,-5.2,-1.194,0.0,4.898,0.8835617109770322,False
g5_child_24,wt,4,1,8,2,8,0,1,7,7,7,9.4,20.0,15.0,14.4,1.5,-5.2,-1.194,0.0,9.506,0.000499921276566179,False
g5_child_25,orthogonal,1,14,19,15,19,0,1,5,5,5,5.6,5.0,0.0,0.0,0.2,-10.8,-1.194,0.0,-11.794,512118511295.4605,True
g5_child_25,orthogonal,2,11,17,12,17,0,1,6,6,6,11.8,8.0,3.0,1.152,0.2,-10.8,-1.194,0.0,-10.642,78983551447.79721,False
g5_child_25,orthogonal,3,8,17,9,17,0,1,9,9,9,8.2,11.0,6.0,3.168,0.2,-10.8,-1.194,0.0,-8.626,2997971351.107018,False
g5_child_25,orthogonal,4,4,17,5,17,0,1,13,13,13,14.0,15.0,10.0,7.2,0.2,-10.8,-1.194,0.0,-4.594,4319257.736971117,False
g5_child_25,orthogonal,5,1,17,2,17,0,1,16,16,16,18.6,18.0,13.0,11.232,0.2,-10.8,-1.194,0.0,-0.562,6222.870472560063,False
g5_child_25,wt,1,11,19,12,19,0,1,8,8,8,4.0,8.0,3.0,1.152,0.2,-3.9,-1.194,0.0,-3.742,1083903.3146733788,True
g5_child_25,wt,2,8,12,9,12,0,1,4,4,4,8.8,11.0,6.0,3.168,0.2,-3.9,-1.194,0.0,-1.726,41141.617782386216,False
g5_child_25,wt,3,5,14,6,14,0,1,9,9,9,10.2,14.0,9.0,6.048,0.2,-3.9,-1.194,0.0,1.154,384.3233960461024,False
g5_child_25,wt,4,14,19,15,19,3,4,8,8,5,6.6,2.0,-3.0,9.6289,0.2,-3.9,-1.194,0.0,4.7349,1.1513078486857842,False
g5_child_25,wt,5,2,11,3,11,0,1,9,9,9,9.2,17.0,12.0,9.792,0.2,-3.9,-1.194,0.0,4.898,0.8835617750697391,False
g5_child_26,orthogonal,1,19,23,20,23,0,1,4,4,4,5.8,4.0,-1.0,0.0053,2.1,-11.2,-1.194,0.0,-10.2887,44518673680.97534,True
g5_child_26,orthogonal,2,16,23,17,23,0,1,7,7,7,9.6,7.0,2.0,0.672,2.1,-11.2,-1.194,0.0,-9.622,15091260584.8321,False
g5_child_26,orthogonal,3,11,17,12,17,0,1,6,6,6,15.0,12.0,7.0,4.032,2.1,-11.2,-1.194,0.0,-6.262,64695918.96951177,False
g5_child_26,orthogonal,4,7,23,8,23,0,1,16,16,16,15.6,16.0,11.0,8.448,2.1,-11.2,-1.194,0.0,-1.846,49985.87000416774,False
g5_child_26,orthogonal,5,4,17,5,17,0,1,13,13,13,17.2,19.0,14.0,12.768,2.1,-11.2,-1.194,0.0,2.474,45.13053092858859,False
g5_child_26,orthogonal,6,1,17,2,17,0,1,16,16,16,21.8,22.0,17.0,17.952,2.1,-11.2,-1.194,0.0,7.658,0.010028091027106707,False
g5_child_26,wt,1,16,23,17,23,2,3,9,9,7,11.6,5.0,0.0,0.0,2.1,-5.7,-1.194,0.0,-4.794,5975204.800606161,True
g5_child_26,wt,2,12,17,13,17,0,1,5,5,5,5.6,11.0,6.0,3.168,2.1,-5.7,-1.194,0.0,-1.626,34979.19410079548,False
g5_child_26,wt,3,8,12,9,12,0,1,4,4,4,6.8,15.0,10.0,7.2,2.1,-5.7,-1.194,0.0,2.406,50.395463151136155,False
g5_child_26,wt,4,19,23,20,23,2,3,6,6,4,6.8,2.0,-3.0,9.6289,2.1,-5.7,-1.194,0.0,4.8349,0.9788584620556836,False
g5_child_26,wt,5,5,14,6,14,0,1,9,9,9,6.0,18.0,13.0,11.232,2.1,-5.7,-1.194,0.0,6.438,0.07260609546632636,False
g5_child_26,wt,6,1,6,2,6,0,1,5,5,5,5.6,22.0,17.0,17.952,2.1,-5.7,-1.194,0.0,13.158,1.3343686136951666e-06,False
g5_child_27,orthogonal,1,16,22,17,22,1,2,7,7,6,7.6,5.0,0.0,0.0,0.6,-7.6,-1.194,0.0,-8.194,1487271202.1966023,True
g5_child_27,orthogonal,2,11,17,12,17,0,1,6,6,6,10.8,11.0,6.0,3.168,0.6,-7.6,-1.194,0.0,-5.026,8706571.539921239,False
g5_child_27,orthogonal,3,7,22,8,22,1,2,16,16,15,17.8,14.0,9.0,6.048,0.6,-7.6,-1.194,0.0,-2.146,81332.22081445329,False
g5_child_27,orthogonal,4,4,17,5,17,0,1,13,13,13,13.0,18.0,13.0,11.232,0.6,-7.6,-1.194,0.0,3.038,18.07217635118546,False
g5_child_27,orthogonal,5,1,17,2,17,0,1,16,16,16,17.6,21.0,16.0,16.128,0.6,-7.6,-1.194,0.0,7.934,0.006407914889830004,False
g5_child_27,wt,1,16,22,17,22,3,4,9,9,6,12.8,3.0,-2.0,1.525,0.6,-5.3,-1.194,-0.6,-4.969,7937395.607755435,True
g5_child_27,wt,2,12,17,13,17,0,1,5,5,5,7.6,10.0,5.0,2.4,0.6,-5.3,-1.194,-0.6,-4.094,1918893.088360089,False
g5_child_27,wt,3,7,15,8,15,0,1,8,8,8,10.4,15.0,10.0,7.2,0.6,-5.3,-1.194,-0.6,0.706,795.0782544652084,False
g5_child_27,wt,4,4,12,5,12,0,1,8,8,8,5.2,18.0,13.0,11.232,0.6,-5.3,-1.194,-0.6,4.738,1.1454905667555044,False
g5_child_27,wt,5,1,6,2,6,0,1,5,5,5,5.6,21.0,16.0,16.128,0.6,-5.3,-1.194,-0.6,9.634,0.00040616060380524753,False
g5_child_28,orthogonal,1,13,17,14,17,0,1,4,4,4,6.8,6.0,1.0,0.288,3.4,-5.1,-1.194,0.0,-2.606,171566.3381134944,True
g5_child_28,orthogonal,2,9,17,10,17,0,1,8,8,8,11.6,10.0,5.0,2.4,3.4,-5.1,-1.194,0.0,-0.494,5572.756723722282,False
g5_child_28,orthogonal,3,4,17,5,17,0,1,13,13,13,8.8,15.0,10.0,7.2,3.4,-5.1,-1.194,0.0,4.306,2.3090279053758893,False
g5_child_28,orthogonal,4,0,17,1,17,0,1,17,17,17,11.2,19.0,14.0,12.768,3.4,-5.1,-1.194,0.0,9.874,0.0002751476032214886,False
g5_child_28,wt,1,10,19,11,19,0,1,9,9,9,4.0,9.0,4.0,1.728,3.4,-3.0,-1.194,0.0,0.934,549.2048946116857,True
g5_child_28,wt,2,7,11,8,11,0,1,4,4,4,5.8,12.0,7.0,4.032,3.4,-3.0,-1.194,0.0,3.238,13.063717059279467,False
g5_child_28,wt,3,14,19,15,19,3,4,8,8,5,6.6,2.0,-3.0,9.6289,3.4,-3.0,-1.194,0.0,8.8349,0.0014854301287263796,False
g5_child_28,wt,4,2,11,3,11,0,1,9,9,9,6.2,17.0,12.0,9.792,3.4,-3.0,-1.194,0.0,8.998,0.0011399811812085948,False
g5_child_29,orthogonal,1,16,22,17,22,1,2,7,7,6,7.6,5.0,0.0,0.0,1.9,-10.6,-1.194,0.0,-9.894,23464367695.761852,True
g5_child_29,orthogonal,2,11,17,12,17,0,1,6,6,6,13.8,11.0,6.0,3.168,1.9,-10.6,-1.194,0.0,-6.726,137361764.06861013,False
g5_child_29,orthogonal,3,7,22,8,22,1,2,16,16,15,13.6,14.0,9.0,6.048,1.9,-10.6,-1.194,0.0,-3.846,1283161.4919220083,False
g5_child_29,orthogonal,4,4,17,5,17,0,1,13,13,13,16.0,18.0,13.0,11.232,1.9,-10.6,-1.194,0.0,1.338,285.1209586661603,False
g5_child_29,orthogonal,5,1,17,2,17,0,1,16,16,16,20.6,21.0,16.0,16.128,1.9,-10.6,-1.194,0.0,6.234,0.10109633731632156,False
g5_child_29,wt,1,16,22,17,22,3,4,9,9,6,12.8,3.0,-2.0,1.525,1.9,-6.2,-1.194,-0.6,-4.569,4147550.8706334773,True
g5_child_29,wt,2,12,17,13,17,0,1,5,5,5,9.8,10.0,5.0,2.4,1.9,-6.2,-1.194,-0.6,-3.694,1002684.8972355861,False
g5_child_29,wt,3,9,17,10,17,0,1,8,8,8,10.2,13.0,8.0,4.992,1.9,-6.2,-1.194,-0.6,-1.102,14946.461434932171,False
g5_child_29,wt,4,5,14,6,14,0,1,9,9,9,6.0,17.0,12.0,9.792,1.9,-6.2,-1.194,-0.6,3.698,6.192948705794377,False
g5_child_29,wt,5,1,6,2,6,0,1,5,5,5,5.6,21.0,16.0,16.128,1.9,-6.2,-1.194,-0.6,10.034,0.00021223230505022572,False
g5_child_30,orthogonal,1,10,17,11,17,0,1,7,7,7,9.6,11.0,6.0,3.168,2.4,-9.4,-1.194,0.0,-5.026,8706559.750693262,True
g5_child_30,orthogonal,2,5,19,6,19,0,1,14,14,14,7.4,16.0,11.0,8.448,2.4,-9.4,-1.194,0.0,0.254,1655.5472931220447,False
g5_child_30,orthogonal,3,15,21,16,21,11,12,17,17,6,6.6,-5.0,-10.0,12.2,2.4,-9.4,-1.194,0.0,4.006,3.757024312748296,False
g5_child_30,orthogonal,4,2,19,3,19,0,1,17,17,17,13.2,19.0,14.0,12.768,2.4,-9.4,-1.194,0.0,4.574,1.494736978865345,False
g5_child_30,wt,1,13,19,14,19,0,1,6,6,6,4.4,8.0,3.0,1.152,2.4,-5.2,-1.194,0.0,-2.842,251620.11725078203,True
g5_child_30,wt,2,10,19,11,19,0,1,9,9,9,6.0,11.0,6.0,3.168,2.4,-5.2,-1.194,0.0,-0.826,9550.72149900228,False
g5_child_30,wt,3,7,16,8,16,0,1,9,9,9,2.8,14.0,9.0,6.048,2.4,-5.2,-1.194,0.0,2.054,89.21782659598144,False
g5_child_30,wt,4,4,8,5,8,0,1,4,4,4,6.8,17.0,12.0,9.792,2.4,-5.2,-1.194,0.0,5.798,0.20511231438419472,False
g5_child_30,wt,5,17,21,18,21,5,6,9,9,4,1.6,-1.0,-6.0,12.1983,2.4,-5.2,-1.194,0.0,8.2043,0.004132419728750716,False
g5_child_30,wt,6,1,8,2,8,0,1,7,7,7,9.4,20.0,15.0,14.4,2.4,-5.2,-1.194,0.0,10.406,0.00011605302580733444,False
g5_child_31,orthogonal,1,16,20,17,20,0,1,4,4,4,2.6,4.0,-1.0,0.0053,2.5,-13.0,-1.194,0.0,-11.6887,431664216990.41016,True
g5_child_31,orthogonal,2,13,17,14,17,0,1,4,4,4,6.8,7.0,2.0,0.672,2.5,-13.0,-1.194,0.0,-11.022,146328644703.84375,False
g5_child_31,orthogonal,3,10,17,11,17,0,1,7,7,7,13.8,10.0,5.0,2.4,2.5,-13.0,-1.194,0.0,-9.294,8862956649.808376,False
g5_child_31,orthogonal,4,5,19,6,19,0,1,14,14,14,10.6,15.0,10.0,7.2,2.5,-13.0,-1.194,0.0,-4.494,3672296.359435381,False
g5_child_31,orthogonal,5,2,19,3,19,0,1,17,17,17,16.4,18.0,13.0,11.232,2.5,-13.0,-1.194,0.0,-0.462,5290.775863180001,False
g5_child_31,wt,1,12,17,13,17,0,1,5,5,5,2.4,8.0,3.0,1.152,2.5,-5.0,-1.194,0.0,-2.542,154643.02540583338,True
g5_child_31,wt,2,4,8,5,8,0,1,4,4,4,6.8,16.0,11.0,8.448,2.5,-5.0,-1.194,0.0,4.754,1.1161335555721317,False
g5_child_31,wt,3,16,20,17,20,5,6,9,9,4,1.6,-1.0,-6.0,12.1983,2.5,-5.0,-1.194,0.0,8.5043,0.002539740844583753,False
g5_child_31,wt,4,1,8,2,8,0,1,7,7,7,9.4,19.0,14.0,12.768,2.5,-5.0,-1.194,0.0,9.074,0.001007718780246971,False
g5_child_32,orthogonal,1,11,17,12,17,0,1,6,6,6,15.0,10.0,5.0,2.4,0.9,-11.2,-1.194,0.0,-9.094,6406708560.747247,True
g5_child_32,orthogonal,2,8,17,9,17,0,1,9,9,9,11.4,13.0,8.0,4.992,0.9,-11.2,-1.194,0.0,-6.502,95501211.4893358,False
g5_child_32,orthogonal,3,4,17,5,17,0,1,13,13,13,17.2,17.0,12.0,9.792,0.9,-11.2,-1.194,0.0,-1.702,39570.17563450873,False
g5_child_32,orthogonal,4,14,21,15,21,7,8,14,14,7,6.4,0.0,-5.0,12.1798,0.9,-11.2,-1.194,0.0,0.6858,821.5982969893596,False
g5_child_32,orthogonal,5,17,21,18,21,12,13,16,16,4,5.8,-8.0,-13.0,12.2,0.9,-11.2,-1.194,0.0,0.706,795.0781007211804,False
g5_child_32,orthogonal,6,1,17,2,17,0,1,16,16,16,21.8,20.0,15.0,14.4,0.9,-11.2,-1.194,0.0,2.906,22.38889765297422,False
g5_child_32,wt,1,12,17,13,17,0,1,5,5,5,5.6,9.0,4.0,1.728,0.9,-3.3,-1.194,0.0,-1.866,51634.708182601156,True
g5_child_32,wt,2,8,12,9,12,0,1,4,4,4,6.8,13.0,8.0,4.992,0.9,-3.3,-1.194,0.0,1.398,258.6699105409456,False
g5_child_32,wt,3,5,14,6,14,0,1,9,9,9,6.0,16.0,11.0,8.448,0.9,-3.3,-1.194,0.0,4.854,0.9489524747702065,False
g5_child_32,wt,4,17,21,18,21,3,4,7,7,4,10.0,1.0,-4.0,11.9567,0.9,-3.3,-1.194,0.0,8.3627,0.0031960996592685547,False
g5_child_32,wt,5,1,6,2,6,0,1,5,5,5,5.6,20.0,15.0,14.4,0.9,-3.3,-1.194,0.0,10.806,6.064147315714331e-05,False
